Id,Start time,Completion time,Email,Name,Last name,First name,Slot 1,Slot 2,Slot 3,Slot 4,Slot 5,Slot 6,Slot 7,Slot 8,Slot 9,Slot 10,Slot 11,Slot 12,Slot 13,Slot 14,Slot 15,Slot 16,Slot 17,Slot 18,Slot 19,Slot 20,Slot 21,Slot 22,Slot 23,Slot 24,Slot 25,Slot 26,Slot 27,Slot 28,Slot 29,Slot 30,Slot 31,Slot 32,Slot 33,Slot 34,Slot 35,Slot 36,Slot 37,Slot 38,Slot 39,Slot 40,Slot 41,Slot 42,Slot 43,Slot 44,Slot 45,Slot 46,Slot 47,Slot 48,Slot 49,Slot 50,Slot 51,Slot 52,Slot 53,Slot 54,Slot 55,Slot 56,Slot 57,Slot 58,Slot 59,Slot 60,Slot 61,Slot 62,Slot 63,Slot 64,Slot 65,Slot 66,Slot 67
33,10/21/25 14:40,10/21/25 14:42,guard33@example.edu,Last33,Last33,First33,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,OK,MUST-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK
34,10/21/25 14:40,10/21/25 14:42,guard34@example.edu,Last34,Last34,First34,OK,OK,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,MUST-SELECT,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK
35,10/21/25 14:40,10/21/25 14:42,guard35@example.edu,Last35,Last35,First35,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,MUST-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK
36,10/21/25 14:40,10/21/25 14:42,guard36@example.edu,Last36,Last36,First36,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,MUST-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK
37,10/21/25 14:40,10/21/25 14:42,guard37@example.edu,Last37,Last37,First37,CANNOT-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,MUST-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK
38,10/21/25 14:40,10/21/25 14:42,guard38@example.edu,Last38,Last38,First38,CANNOT-SELECT,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,MUST-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT
39,10/21/25 14:40,10/21/25 14:42,guard39@example.edu,Last39,Last39,First39,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,MUST-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK
40,10/21/25 14:40,10/21/25 14:42,guard40@example.edu,Last40,Last40,First40,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,MUST-SELECT,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK
41,10/21/25 14:40,10/21/25 14:42,guard41@example.edu,Last41,Last41,First41,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,MUST-SELECT,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK
42,10/21/25 14:40,10/21/25 14:42,guard42@example.edu,Last42,Last42,First42,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,MUST-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT
43,10/21/25 14:40,10/21/25 14:42,guard43@example.edu,Last43,Last43,First43,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,MUST-SELECT,OK,CANNOT-SELECT
44,10/21/25 14:40,10/21/25 14:42,guard44@example.edu,Last44,Last44,First44,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,MUST-SELECT,OK,OK,OK
45,10/21/25 14:40,10/21/25 14:42,guard45@example.edu,Last45,Last45,First45,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,OK,MUST-SELECT,OK
46,10/21/25 14:40,10/21/25 14:42,guard46@example.edu,Last46,Last46,First46,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,MUST-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK
47,10/21/25 14:40,10/21/25 14:42,guard47@example.edu,Last47,Last47,First47,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,MUST-SELECT,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK
48,10/21/25 14:40,10/21/25 14:42,guard48@example.edu,Last48,Last48,First48,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,MUST-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK
49,10/21/25 14:40,10/21/25 14:42,guard49@example.edu,Last49,Last49,First49,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,MUST-SELECT,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,OK
50,10/21/25 14:40,10/21/25 14:42,guard50@example.edu,Last50,Last50,First50,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,CANNOT-SELECT,OK,MUST-SELECT,OK,OK,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,OK,OK,OK,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,OK,CANNOT-SELECT,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,CANNOT-SELECT,CANNOT-SELECT,OK,OK,OK,OK,OK,OK,OK
